Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Location,Discount_Applied,Return_Flag,Order_Amount,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Return_Prob
ORD00000302,PROD00000302,USER00000302,2023-09-08,2023-05-10,139.65,3,Wrong item,Returned,-121.0,55,City68,39.08,1,418.95000000000005,False,False,False,True,False,True,False,False,False,False,0.5403389126698638
ORD00000304,PROD00000304,USER00000304,2023-07-27,2023-04-25,456.02,3,Changed mind,Returned,-93.0,59,City35,28.93,1,1368.06,False,True,False,False,False,True,False,False,False,False,0.5194137644776843
ORD00000305,PROD00000305,USER00000305,2023-06-30,,218.33,3,,Not Returned,,58,City55,29.65,0,654.99,False,True,False,True,False,False,False,True,False,True,0.5146087074336541
ORD00000306,PROD00000306,USER00000306,2023-08-08,,101.63,2,,Not Returned,,55,City77,30.92,0,203.26,False,False,False,False,False,False,True,False,False,True,0.5213607899356323
ORD00000308,PROD00000308,USER00000308,2024-06-09,,271.7,4,,Not Returned,,39,City25,46.8,0,1086.8,False,False,False,False,True,True,False,False,False,False,0.5332601250834333
ORD00000310,PROD00000310,USER00000310,2023-01-16,2023-05-26,365.89,5,Not as described,Returned,130.0,27,City43,26.27,1,1829.4499999999998,False,False,False,False,True,True,False,False,False,True,0.5166759693544726
ORD00000312,PROD00000312,USER00000312,2023-01-04,,67.17,3,,Not Returned,,39,City30,30.12,0,201.51,True,False,False,True,False,False,False,True,False,True,0.5169473030348758
ORD00000313,PROD00000313,USER00000313,2024-09-27,2024-08-14,341.18,4,Wrong item,Returned,-44.0,45,City49,6.37,1,1364.72,True,False,False,False,False,True,False,False,False,False,0.500037879350147
ORD00000314,PROD00000314,USER00000314,2023-10-13,2024-05-26,192.67,2,Wrong item,Returned,226.0,53,City4,37.32,1,385.34,False,True,False,True,False,False,True,False,False,False,0.5348000076658598
ORD00000315,PROD00000315,USER00000315,2024-09-16,2023-05-31,191.95,2,Changed mind,Returned,-474.0,41,City77,42.02,1,383.9,False,True,False,False,True,True,False,False,False,False,0.535772692693822
ORD00000317,PROD00000317,USER00000317,2023-05-15,,68.22,3,,Not Returned,,28,City30,21.09,0,204.66,False,False,False,False,True,True,False,False,False,True,0.5223029023530993
ORD00000318,PROD00000318,USER00000318,2024-10-28,2024-01-11,160.79,3,Defective,Returned,-291.0,46,City99,47.81,1,482.37,False,True,False,False,False,False,True,False,False,False,0.5344186767709708
ORD00000322,PROD00000322,USER00000322,2024-07-27,,24.7,3,,Not Returned,,65,City11,14.93,0,74.1,False,False,False,True,False,True,False,False,False,False,0.5224944592480683
ORD00000325,PROD00000325,USER00000325,2024-12-03,,88.69,1,,Not Returned,,27,City47,47.58,0,88.69,True,False,False,True,False,False,False,True,False,True,0.5281597893060219
ORD00000330,PROD00000330,USER00000330,2024-06-01,,383.5,4,,Not Returned,,52,City7,31.18,0,1534.0,False,True,False,False,True,False,True,False,False,False,0.513706114334852
ORD00000335,PROD00000335,USER00000335,2023-03-16,2024-09-06,45.39,5,Defective,Returned,540.0,45,City99,7.2,1,226.95,False,True,False,False,False,True,False,False,False,True,0.5195427929005663
ORD00000339,PROD00000339,USER00000339,2024-05-30,,58.79,5,,Not Returned,,59,City39,44.29,0,293.95,False,True,False,False,False,False,True,False,False,True,0.5429721058668742
ORD00000344,PROD00000344,USER00000344,2024-06-08,,463.78,4,,Not Returned,,22,City80,24.07,0,1855.12,True,False,False,True,False,False,True,False,False,False,0.513894827992832
ORD00000346,PROD00000346,USER00000346,2023-05-04,2024-08-12,198.8,4,Wrong item,Returned,466.0,46,City40,44.12,1,795.2,True,False,False,True,False,False,False,False,True,True,0.5174983472707808
ORD00000347,PROD00000347,USER00000347,2024-06-11,,56.53,5,,Not Returned,,22,City96,23.67,0,282.65,False,True,False,True,False,False,False,False,False,True,0.5225774496529181
ORD00000348,PROD00000348,USER00000348,2024-08-01,,188.68,4,,Not Returned,,18,City23,22.89,0,754.72,False,False,False,True,False,True,False,False,False,False,0.5260182535507298
ORD00000351,PROD00000351,USER00000351,2023-09-11,,311.11,5,,Not Returned,,42,City67,29.12,0,1555.5500000000002,False,False,False,True,False,False,False,False,False,False,0.5055411115481016
ORD00000352,PROD00000352,USER00000352,2024-11-28,,214.95,4,,Not Returned,,58,City1,26.01,0,859.8,False,False,False,True,False,False,True,False,False,False,0.5206551821964812
ORD00000353,PROD00000353,USER00000353,2024-05-08,2024-06-04,448.77,2,Changed mind,Returned,27.0,68,City79,43.67,1,897.54,False,False,False,False,False,False,False,True,False,False,0.5041498999085989
ORD00000354,PROD00000354,USER00000354,2023-03-31,,209.24,5,,Not Returned,,49,City6,36.6,0,1046.2,False,True,False,False,False,False,False,False,True,True,0.5019793586757975
ORD00000357,PROD00000357,USER00000357,2024-11-28,,219.57,5,,Not Returned,,54,City24,40.21,0,1097.85,True,False,False,True,False,False,True,False,False,False,0.5355093522479947
ORD00000358,PROD00000358,USER00000358,2023-01-02,2024-11-24,253.18,2,Defective,Returned,692.0,31,City34,45.08,1,506.36,True,False,False,False,True,False,False,False,False,False,0.5160942161832233
ORD00000361,PROD00000361,USER00000361,2023-12-13,2023-03-16,89.5,3,Changed mind,Returned,-272.0,37,City70,41.9,1,268.5,False,True,False,True,False,False,False,True,False,True,0.5276441098349608
ORD00000364,PROD00000364,USER00000364,2023-12-26,2024-01-10,244.73,1,Defective,Returned,15.0,69,City33,36.62,1,244.73,False,False,False,False,True,True,False,False,False,True,0.5323696937363429
ORD00000365,PROD00000365,USER00000365,2023-03-04,2024-04-19,39.41,1,Not as described,Returned,412.0,19,City64,12.1,1,39.41,False,True,False,False,True,False,True,False,False,False,0.5027664065861558
ORD00000367,PROD00000367,USER00000367,2024-03-20,2024-11-05,471.71,5,Wrong item,Returned,230.0,54,City63,41.68,1,2358.5499999999997,True,False,False,True,False,False,False,False,True,True,0.5032310545198169
ORD00000368,PROD00000368,USER00000368,2023-08-20,,142.42,2,,Not Returned,,30,City41,37.16,0,284.84,False,False,False,False,True,False,False,True,False,False,0.5014912087256257
ORD00000370,PROD00000370,USER00000370,2024-04-20,,153.92,1,,Not Returned,,27,City36,34.06,0,153.92,False,False,False,False,True,False,True,False,False,False,0.517190629638604
ORD00000371,PROD00000371,USER00000371,2024-06-03,,302.12,1,,Not Returned,,51,City23,41.16,0,302.12,False,False,False,False,False,False,False,False,False,False,0.5102245271170825
ORD00000373,PROD00000373,USER00000373,2024-09-13,2023-08-10,126.57,5,Changed mind,Returned,-400.0,51,City97,42.49,1,632.8499999999999,False,True,False,False,False,False,True,False,False,False,0.5327758234901664
ORD00000374,PROD00000374,USER00000374,2023-04-29,,479.19,5,,Not Returned,,39,City44,49.37,0,2395.95,True,False,False,True,False,False,False,False,False,True,0.5237748669959186
ORD00000375,PROD00000375,USER00000375,2023-11-25,2024-06-23,425.24,4,Not as described,Returned,211.0,33,City69,32.36,1,1700.96,False,True,False,True,False,True,False,False,False,True,0.5361586059374035
ORD00000376,PROD00000376,USER00000376,2024-05-01,2023-12-23,363.54,5,Changed mind,Returned,-130.0,39,City29,46.68,1,1817.7,True,False,False,True,False,True,False,False,False,False,0.5415163195055324
ORD00000377,PROD00000377,USER00000377,2024-12-10,2023-04-24,430.6,4,Wrong item,Returned,-596.0,49,City89,44.84,1,1722.4,False,False,True,True,False,False,True,False,False,True,0.50917567831955
ORD00000378,PROD00000378,USER00000378,2023-10-22,,282.42,4,,Not Returned,,19,City3,23.34,0,1129.68,False,False,False,True,False,False,True,False,False,True,0.5218134119598681
ORD00000379,PROD00000379,USER00000379,2023-09-23,2023-03-09,461.16,3,Not as described,Returned,-198.0,32,City5,8.5,1,1383.48,True,False,False,True,False,False,True,False,False,True,0.5095153576269065
ORD00000381,PROD00000381,USER00000381,2024-01-31,,253.03,3,,Not Returned,,37,City24,47.43,0,759.09,False,True,False,False,False,False,False,False,True,True,0.5100708552277915
ORD00000384,PROD00000384,USER00000384,2023-08-05,2023-11-11,239.47,3,Defective,Returned,98.0,62,City44,47.1,1,718.41,False,False,False,False,True,False,False,False,False,False,0.5144523257688395
ORD00000385,PROD00000385,USER00000385,2023-05-21,2024-10-18,197.65,1,Defective,Returned,516.0,32,City32,39.62,1,197.65,False,False,False,False,False,False,False,False,False,True,0.514271198774239
ORD00000390,PROD00000390,USER00000390,2024-02-09,,135.81,1,,Not Returned,,48,City1,47.49,0,135.81,False,False,False,False,True,False,False,False,True,False,0.5006810807030172
ORD00000393,PROD00000393,USER00000393,2023-07-19,2024-03-12,148.57,5,Wrong item,Returned,237.0,66,City96,15.82,1,742.8499999999999,False,True,False,False,True,True,False,False,False,False,0.5165020179980677
ORD00000394,PROD00000394,USER00000394,2023-05-03,2023-01-27,244.13,5,Not as described,Returned,-96.0,47,City5,23.62,1,1220.65,True,False,False,False,True,False,True,False,False,False,0.5103481191421231
ORD00000397,PROD00000397,USER00000397,2023-10-02,,470.24,4,,Not Returned,,65,City22,47.42,0,1880.96,False,True,False,False,True,False,True,False,False,False,0.52448839081481
ORD00000400,PROD00000400,USER00000400,2024-11-11,,121.74,1,,Not Returned,,21,City43,18.48,0,121.74,False,True,False,False,False,False,False,False,False,True,0.5006505767697083
ORD00000402,PROD00000402,USER00000402,2023-05-11,2024-07-05,260.52,3,Not as described,Returned,421.0,70,City74,26.84,1,781.56,False,False,False,True,False,False,False,False,False,False,0.5070517982265343
ORD00000404,PROD00000404,USER00000404,2023-02-08,,298.58,5,,Not Returned,,41,City47,46.65,0,1492.8999999999999,False,False,False,True,False,False,False,False,False,True,0.5265211206321193
ORD00000405,PROD00000405,USER00000405,2023-05-10,2023-02-24,69.04,5,Defective,Returned,-75.0,56,City55,46.3,1,345.20000000000005,False,True,False,False,True,True,False,False,False,True,0.5512909686156731
ORD00000407,PROD00000407,USER00000407,2023-08-21,2023-11-11,449.14,4,Wrong item,Returned,82.0,40,City19,37.98,1,1796.56,False,True,False,True,False,True,False,False,False,True,0.5400764290685889
ORD00000408,PROD00000408,USER00000408,2024-12-04,2024-09-22,182.52,5,Wrong item,Returned,-73.0,18,City56,11.15,1,912.6,True,False,False,True,False,True,False,False,False,True,0.5255235638165406
ORD00000409,PROD00000409,USER00000409,2024-04-08,,22.56,3,,Not Returned,,34,City77,34.27,0,67.67999999999999,True,False,False,False,False,False,False,False,True,True,0.5026071713886388
ORD00000410,PROD00000410,USER00000410,2023-12-08,,165.89,5,,Not Returned,,65,City21,30.82,0,829.4499999999999,False,True,False,False,False,True,False,False,False,True,0.5339362040899538
ORD00000411,PROD00000411,USER00000411,2024-08-13,,472.75,2,,Not Returned,,33,City28,39.66,0,945.5,False,True,False,True,False,True,False,False,False,False,0.5413103197417134
ORD00000416,PROD00000416,USER00000416,2024-02-24,,232.71,1,,Not Returned,,60,City40,47.65,0,232.71,False,False,False,False,False,False,False,False,False,False,0.5154842043739011
ORD00000418,PROD00000418,USER00000418,2024-04-14,2023-06-24,198.17,2,Changed mind,Returned,-295.0,31,City61,30.62,1,396.34,True,False,False,False,False,False,False,True,False,True,0.5042522920755151
ORD00000421,PROD00000421,USER00000421,2023-08-09,2024-03-28,187.12,4,Defective,Returned,232.0,45,City91,43.21,1,748.48,True,False,False,True,False,False,False,True,False,True,0.5257404870380914
ORD00000423,PROD00000423,USER00000423,2023-03-26,,110.18,3,,Not Returned,,33,City37,45.46,0,330.54,True,False,False,False,False,True,False,False,False,True,0.5449701362949548
ORD00000424,PROD00000424,USER00000424,2023-09-23,,21.7,4,,Not Returned,,69,City98,25.59,0,86.8,False,True,False,True,False,False,True,False,False,True,0.5367668049759798
ORD00000425,PROD00000425,USER00000425,2023-02-16,2024-11-12,222.67,2,Wrong item,Returned,635.0,38,City1,46.61,1,445.34,True,False,False,True,False,False,False,True,False,True,0.5276347485892237
ORD00000426,PROD00000426,USER00000426,2024-11-21,,92.37,3,,Not Returned,,36,City81,41.91,0,277.11,False,True,False,True,False,True,False,False,False,False,0.5480878184182754
ORD00000428,PROD00000428,USER00000428,2024-12-11,2024-12-01,468.62,2,Defective,Returned,-10.0,57,City76,38.7,1,937.24,False,False,True,True,False,True,False,False,False,True,0.5160301306503896
ORD00000430,PROD00000430,USER00000430,2024-04-26,2023-05-26,186.31,4,Wrong item,Returned,-336.0,46,City77,13.15,1,745.24,False,True,False,False,False,False,True,False,False,True,0.510704741154054
ORD00000432,PROD00000432,USER00000432,2023-10-11,2023-08-29,174.6,3,Not as described,Returned,-43.0,19,City42,12.68,1,523.8,False,True,False,False,True,True,False,False,False,True,0.517385824313569
ORD00000434,PROD00000434,USER00000434,2023-07-07,2024-02-03,67.0,5,Wrong item,Returned,211.0,55,City71,8.4,1,335.0,False,False,False,False,True,False,True,False,False,False,0.5024083001613364
ORD00000435,PROD00000435,USER00000435,2023-11-26,,411.2,1,,Not Returned,,39,City75,34.52,0,411.2,False,True,False,True,False,False,True,False,False,True,0.5384779854273217
ORD00000437,PROD00000437,USER00000437,2023-09-27,,216.5,5,,Not Returned,,38,City13,22.78,0,1082.5,False,True,False,False,False,True,False,False,False,False,0.5192436552023487
ORD00000438,PROD00000438,USER00000438,2024-06-19,,61.43,1,,Not Returned,,51,City26,7.99,0,61.43,False,True,False,False,False,True,False,False,False,True,0.5121183040701132
ORD00000440,PROD00000440,USER00000440,2024-10-12,2023-09-25,22.99,2,Defective,Returned,-383.0,49,City85,36.71,1,45.98,False,False,True,False,False,False,True,False,False,True,0.5011358527170013
ORD00000441,PROD00000441,USER00000441,2024-07-13,,8.26,3,,Not Returned,,61,City8,24.03,0,24.78,True,False,False,False,True,True,False,False,False,False,0.5235501210547551
ORD00000444,PROD00000444,USER00000444,2024-07-17,,287.47,4,,Not Returned,,69,City61,35.99,0,1149.88,False,False,False,True,False,False,False,False,True,True,0.5045391485016163
ORD00000445,PROD00000445,USER00000445,2023-05-09,2023-12-08,287.53,2,Wrong item,Returned,213.0,20,City62,35.91,1,575.06,False,False,False,True,False,False,False,False,False,False,0.5150140531021828
ORD00000446,PROD00000446,USER00000446,2024-04-06,,397.24,3,,Not Returned,,68,City57,25.19,0,1191.72,False,True,False,False,True,False,True,False,False,True,0.5160784007759539
ORD00000447,PROD00000447,USER00000447,2023-10-13,,245.17,4,,Not Returned,,42,City2,42.65,0,980.68,False,False,True,False,False,False,True,False,False,True,0.5033541056905496
ORD00000450,PROD00000450,USER00000450,2023-12-26,,98.61,1,,Not Returned,,29,City52,24.63,0,98.61,False,True,False,False,True,False,False,False,False,True,0.5058008474000948
ORD00000451,PROD00000451,USER00000451,2023-10-01,,74.49,3,,Not Returned,,57,City73,36.77,0,223.46999999999997,False,False,False,False,False,False,False,True,False,True,0.5090885677895411
ORD00000454,PROD00000454,USER00000454,2023-10-10,,104.87,4,,Not Returned,,20,City48,35.01,0,419.48,True,False,False,False,True,False,False,True,False,True,0.5114701811335626
ORD00000456,PROD00000456,USER00000456,2024-07-09,2023-04-25,366.54,5,Defective,Returned,-441.0,43,City6,26.74,1,1832.7,False,False,False,True,False,False,False,False,False,False,0.5010172035924997
ORD00000457,PROD00000457,USER00000457,2024-07-02,,297.63,2,,Not Returned,,24,City15,45.52,0,595.26,False,False,False,False,False,False,True,False,False,True,0.531850284632418
ORD00000459,PROD00000459,USER00000459,2024-02-02,2023-06-23,68.62,5,Wrong item,Returned,-224.0,67,City88,35.07,1,343.1,False,False,False,True,False,False,False,False,True,True,0.5128091093538827
ORD00000460,PROD00000460,USER00000460,2023-06-20,,56.86,3,,Not Returned,,28,City57,25.24,0,170.57999999999998,False,True,False,False,True,False,False,True,False,True,0.5042018897666967
ORD00000462,PROD00000462,USER00000462,2023-10-25,,59.54,5,,Not Returned,,68,City15,38.84,0,297.7,False,False,True,True,False,False,True,False,False,False,0.5126874377230665
ORD00000464,PROD00000464,USER00000464,2023-08-11,2024-10-06,10.16,1,Changed mind,Returned,422.0,23,City3,30.19,1,10.16,False,False,False,True,False,False,False,True,False,False,0.5044789072239809
ORD00000465,PROD00000465,USER00000465,2023-06-02,2023-01-03,166.2,2,Changed mind,Returned,-150.0,24,City65,16.98,1,332.4,False,False,False,False,False,False,True,False,False,False,0.5033756440672346
ORD00000466,PROD00000466,USER00000466,2023-02-05,,492.8,4,,Not Returned,,27,City43,44.15,0,1971.2,False,True,False,True,False,False,False,False,True,True,0.5089956088893604
ORD00000468,PROD00000468,USER00000468,2023-01-20,2023-11-10,62.01,5,Changed mind,Returned,294.0,20,City80,43.1,1,310.05,False,True,False,True,False,True,False,False,False,True,0.5589387876757623
ORD00000469,PROD00000469,USER00000469,2023-04-08,,42.18,3,,Not Returned,,61,City3,32.37,0,126.53999999999999,False,False,True,True,False,False,True,False,False,False,0.5038743953036378
ORD00000472,PROD00000472,USER00000472,2024-01-11,2024-06-30,358.53,4,Wrong item,Returned,171.0,36,City28,35.24,1,1434.12,True,False,False,False,False,False,True,False,False,False,0.5166591458098148
